VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_duration_min
2,2024-01-05 09:44:26,2024-01-05 09:56:08,1.0,1.79,1.0,N,237,236,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,11.7
1,2024-01-20 18:11:11,2024-01-20 18:22:00,1.0,1.9,1.0,N,140,236,1,11.4,2.5,0.5,2.0,0.0,1.0,17.4,2.5,0.0,10.816666666666666
1,2024-01-09 18:21:09,2024-01-09 18:30:57,1.0,1.1,1.0,N,186,48,1,10.0,5.0,0.5,3.3,0.0,1.0,19.8,2.5,0.0,9.8
2,2024-01-12 19:03:23,2024-01-12 19:17:01,1.0,1.03,1.0,N,231,232,2,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0,13.633333333333333
2,2024-01-19 23:13:29,2024-01-19 23:30:39,1.0,3.75,1.0,N,249,143,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,17.166666666666668
2,2024-01-02 15:23:29,2024-01-02 15:37:08,1.0,1.45,1.0,N,237,143,1,13.5,0.0,0.5,5.25,0.0,1.0,22.75,2.5,0.0,13.65
2,2024-01-31 12:51:58,2024-01-31 12:54:20,1.0,0.51,1.0,N,142,239,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,2.3666666666666667
2,2024-01-19 15:39:14,2024-01-19 15:42:42,1.0,0.36,1.0,N,239,239,1,5.1,0.0,0.5,2.73,0.0,1.0,11.83,2.5,0.0,3.466666666666667
2,2024-01-06 18:58:39,2024-01-06 19:03:32,6.0,0.5,1.0,N,142,239,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.883333333333334
2,2024-01-05 15:45:17,2024-01-05 16:27:36,1.0,18.9,3.0,N,143,1,1,93.7,0.0,0.0,17.02,18.74,1.0,130.46,0.0,0.0,42.31666666666667
2,2024-01-08 18:48:57,2024-01-08 18:59:08,1.0,1.59,1.0,N,163,170,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0,10.183333333333334
2,2024-01-18 19:55:39,2024-01-18 20:02:27,2.0,0.57,1.0,N,186,100,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0,6.8
2,2024-01-08 16:22:33,2024-01-08 16:29:31,1.0,1.41,1.0,N,43,142,1,9.3,2.5,0.5,0.0,0.0,1.0,15.8,2.5,0.0,6.966666666666667
2,2024-01-01 13:02:38,2024-01-01 13:11:15,1.0,1.91,1.0,N,144,186,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,8.616666666666667
1,2024-01-02 08:15:45,2024-01-02 09:23:16,1.0,14.7,99.0,N,216,18,1,47.5,0.0,0.5,0.0,6.94,1.0,55.94,0.0,0.0,67.51666666666668
2,2024-01-27 03:34:17,2024-01-27 03:37:52,1.0,0.7,1.0,N,107,186,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,3.583333333333333
1,2024-01-24 16:28:55,2024-01-24 16:30:30,1.0,0.2,1.0,N,68,68,2,3.7,5.0,0.5,0.0,0.0,1.0,10.2,2.5,0.0,1.5833333333333333
1,2024-01-18 08:57:16,2024-01-18 09:16:54,1.0,2.5,1.0,N,262,230,1,17.0,2.5,0.5,3.15,0.0,1.0,24.15,2.5,0.0,19.633333333333333
2,2024-01-12 16:03:08,2024-01-12 16:09:39,2.0,1.17,1.0,N,164,68,1,8.6,2.5,0.5,3.77,0.0,1.0,18.87,2.5,0.0,6.516666666666667
1,2024-01-24 14:32:22,2024-01-24 14:35:57,1.0,0.4,1.0,N,43,237,1,5.8,2.5,0.5,2.45,0.0,1.0,12.25,2.5,0.0,3.583333333333333
2,2024-01-16 18:50:29,2024-01-16 18:55:31,2.0,0.71,1.0,N,239,238,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0,5.033333333333333
2,2024-01-30 10:44:13,2024-01-30 11:09:31,1.0,9.93,1.0,N,140,68,1,41.5,0.0,0.5,1.5,0.0,1.0,47.0,2.5,0.0,25.3
2,2024-01-21 20:53:28,2024-01-21 21:11:35,2.0,4.31,1.0,N,234,262,1,20.5,1.0,0.5,6.38,0.0,1.0,31.88,2.5,0.0,18.116666666666667
2,2024-01-25 11:46:03,2024-01-25 11:58:30,1.0,1.59,1.0,N,142,230,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,12.45
2,2024-01-28 12:16:38,2024-01-28 12:18:34,1.0,0.21,1.0,N,107,107,1,4.4,0.0,0.5,1.0,0.0,1.0,9.4,2.5,0.0,1.9333333333333336
1,2024-01-27 03:40:19,2024-01-27 03:48:15,1.0,1.7,1.0,N,144,224,1,10.0,3.5,0.5,1.0,0.0,1.0,16.0,2.5,0.0,7.9333333333333345
2,2024-01-13 11:01:17,2024-01-13 11:04:17,1.0,0.35,1.0,N,161,230,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,3.0
2,2024-01-21 05:35:16,2024-01-21 05:46:43,2.0,4.86,1.0,N,132,10,1,20.5,1.0,0.5,2.0,0.0,1.0,26.75,0.0,1.75,11.45
2,2024-01-18 15:23:20,2024-01-18 15:43:48,1.0,2.72,1.0,N,100,231,1,19.1,0.0,0.5,1.0,0.0,1.0,24.1,2.5,0.0,20.466666666666665
2,2024-01-14 23:25:00,2024-01-14 23:44:11,2.0,3.93,1.0,N,230,148,1,21.9,1.0,0.5,1.34,0.0,1.0,28.24,2.5,0.0,19.183333333333334
2,2024-01-06 16:52:42,2024-01-06 17:16:41,1.0,3.31,1.0,N,90,236,1,21.9,0.0,0.5,5.18,0.0,1.0,31.08,2.5,0.0,23.98333333333333
2,2024-01-30 19:53:04,2024-01-30 20:05:58,1.0,1.34,1.0,N,161,50,1,12.1,2.5,0.5,4.65,0.0,1.0,23.25,2.5,0.0,12.9
2,2024-01-14 18:14:04,2024-01-14 18:40:50,1.0,3.44,1.0,N,142,249,2,24.0,0.0,0.5,0.0,0.0,1.0,28.0,2.5,0.0,26.766666666666666
2,2024-01-29 12:42:35,2024-01-29 13:06:14,1.0,3.26,1.0,N,164,263,1,22.6,0.0,0.5,5.32,0.0,1.0,31.92,2.5,0.0,23.65
1,2024-01-21 12:10:35,2024-01-21 12:36:12,1.0,3.1,1.0,N,230,231,1,23.3,2.5,0.5,5.45,0.0,1.0,32.75,2.5,0.0,25.616666666666667
2,2024-01-30 01:25:31,2024-01-30 01:35:17,1.0,2.64,1.0,N,79,161,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,9.766666666666667
2,2024-01-17 18:51:37,2024-01-17 18:58:20,1.0,0.93,1.0,N,163,100,1,7.9,2.5,0.5,2.16,0.0,1.0,16.56,2.5,0.0,6.716666666666667
1,2024-01-13 15:31:23,2024-01-13 15:48:20,2.0,3.2,1.0,N,90,143,1,18.4,2.5,0.5,0.0,0.0,1.0,22.4,2.5,0.0,16.950000000000003
2,2024-01-07 20:05:39,2024-01-07 20:10:10,1.0,0.89,1.0,N,142,230,2,6.5,0.0,0.5,0.0,0.0,1.0,10.5,2.5,0.0,4.516666666666667
1,2024-01-13 10:55:06,2024-01-13 11:08:48,1.0,2.0,1.0,N,142,233,1,12.1,2.5,0.5,2.0,0.0,1.0,18.1,2.5,0.0,13.7
2,2024-01-18 13:15:46,2024-01-18 13:24:17,1.0,1.08,1.0,N,162,234,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0,8.516666666666667
2,2024-01-18 22:51:03,2024-01-18 23:00:16,1.0,1.88,1.0,N,246,162,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,9.216666666666669
2,2024-01-12 11:34:50,2024-01-12 11:43:09,1.0,0.83,1.0,N,236,262,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0,8.316666666666668
2,2024-01-17 08:52:36,2024-01-17 08:56:12,1.0,0.68,1.0,N,48,50,2,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0,3.6
2,2024-01-09 19:31:06,2024-01-09 19:41:09,2.0,1.84,1.0,N,230,141,1,11.4,2.5,0.5,2.1,0.0,1.0,20.0,2.5,0.0,10.05
2,2024-01-08 12:43:57,2024-01-08 13:32:04,1.0,18.68,2.0,N,132,236,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,48.11666666666667
2,2024-01-29 20:42:57,2024-01-29 20:55:05,1.0,3.36,1.0,N,158,239,1,17.0,1.0,0.5,3.3,0.0,1.0,25.3,2.5,0.0,12.133333333333333
2,2024-01-12 21:57:49,2024-01-12 22:02:16,2.0,0.67,1.0,N,68,246,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,4.45
2,2024-01-04 08:16:00,2024-01-04 08:21:00,,0.77,,,237,141,0,13.82,0.0,0.5,2.14,0.0,1.0,19.96,,,5.0
2,2024-01-28 12:12:54,2024-01-28 12:15:03,1.0,0.52,1.0,N,113,114,3,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0,2.15
1,2024-01-21 00:08:44,2024-01-21 00:27:50,1.0,5.3,1.0,N,112,236,1,24.0,3.5,0.5,8.65,0.0,1.0,37.65,2.5,0.0,19.1
2,2024-01-05 21:48:44,2024-01-05 21:58:42,1.0,1.97,1.0,N,140,239,1,12.1,1.0,0.5,1.5,0.0,1.0,18.6,2.5,0.0,9.966666666666669
1,2024-01-23 17:10:21,2024-01-23 17:16:13,1.0,0.7,1.0,N,236,236,1,7.9,5.0,0.5,3.6,0.0,1.0,18.0,2.5,0.0,5.866666666666666
2,2024-01-17 20:15:40,2024-01-17 20:22:21,1.0,0.71,1.0,N,230,68,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0,6.683333333333334
2,2024-01-11 16:08:16,2024-01-11 16:52:44,5.0,9.25,1.0,N,70,148,1,48.5,7.5,0.5,12.35,0.0,1.0,74.1,2.5,1.75,44.46666666666667
2,2024-01-03 10:57:08,2024-01-03 11:43:03,2.0,17.76,2.0,N,132,100,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,45.91666666666666
2,2024-01-07 20:32:43,2024-01-07 20:37:49,1.0,0.8,1.0,N,237,141,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,5.1
2,2024-01-11 21:15:29,2024-01-11 21:31:27,4.0,1.72,1.0,N,87,148,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,15.966666666666669
2,2024-01-01 01:15:50,2024-01-01 01:39:56,1.0,2.16,1.0,N,142,186,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,24.1
1,2024-01-26 16:08:34,2024-01-26 16:23:35,1.0,2.5,1.0,N,170,114,2,16.3,5.0,0.5,0.0,0.0,1.0,22.8,2.5,0.0,15.016666666666667
2,2024-01-29 17:17:16,2024-01-29 17:27:28,1.0,0.85,1.0,N,161,161,1,10.0,2.5,0.5,2.0,0.0,1.0,18.5,2.5,0.0,10.2
2,2024-01-03 14:13:56,2024-01-03 14:25:26,2.0,0.95,1.0,N,186,162,1,11.4,0.0,0.5,3.85,0.0,1.0,19.25,2.5,0.0,11.5
2,2024-01-08 09:13:04,2024-01-08 09:20:21,1.0,0.47,1.0,N,229,237,1,7.9,0.0,0.5,3.57,0.0,1.0,15.47,2.5,0.0,7.283333333333333
1,2024-01-22 18:53:18,2024-01-22 19:02:31,1.0,1.2,1.0,N,50,68,1,10.0,5.0,0.5,2.0,0.0,1.0,18.5,2.5,0.0,9.216666666666669
2,2024-01-30 08:14:02,2024-01-30 08:30:00,1.0,1.83,1.0,N,140,236,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,15.966666666666669
1,2024-01-06 12:02:00,2024-01-06 12:06:08,1.0,0.5,1.0,N,141,236,1,5.8,2.5,0.5,2.45,0.0,1.0,12.25,2.5,0.0,4.133333333333334
2,2024-01-28 20:01:57,2024-01-28 20:05:51,2.0,0.81,1.0,N,263,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,3.9
2,2024-01-05 02:54:56,2024-01-05 03:05:47,1.0,3.18,1.0,N,249,48,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,10.85
2,2024-01-12 21:05:58,2024-01-12 21:29:24,1.0,9.91,1.0,N,138,90,1,40.8,6.0,0.5,11.9,6.94,1.0,71.39,2.5,1.75,23.433333333333334
2,2024-01-14 01:21:04,2024-01-14 01:26:07,2.0,1.08,1.0,N,186,68,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,5.05
2,2024-01-23 02:21:49,2024-01-23 02:34:19,1.0,2.58,1.0,N,79,186,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,12.5
2,2024-01-26 16:02:20,2024-01-26 16:27:18,1.0,3.13,1.0,N,43,68,1,23.3,2.5,0.5,5.96,0.0,1.0,35.76,2.5,0.0,24.966666666666665
2,2024-01-22 19:10:00,2024-01-22 19:13:41,1.0,0.47,1.0,N,162,161,1,5.8,2.5,0.5,1.23,0.0,1.0,13.53,2.5,0.0,3.683333333333333
2,2024-01-02 18:13:51,2024-01-02 18:29:13,1.0,3.41,1.0,N,186,232,1,18.4,2.5,0.5,2.0,0.0,1.0,26.9,2.5,0.0,15.366666666666667
1,2024-01-25 20:23:21,2024-01-25 20:32:31,1.0,1.3,1.0,N,166,41,1,9.3,1.0,0.5,2.95,0.0,1.0,14.75,0.0,0.0,9.166666666666666
2,2024-01-24 09:09:48,2024-01-24 09:27:03,1.0,2.63,1.0,N,186,79,1,17.0,0.0,0.5,1.0,0.0,1.0,22.0,2.5,0.0,17.25
1,2024-01-15 04:05:13,2024-01-15 04:23:12,2.0,5.1,1.0,N,48,87,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,17.983333333333334
2,2024-01-19 15:35:01,2024-01-19 15:52:58,2.0,2.16,1.0,N,170,236,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,17.95
2,2024-01-16 20:55:22,2024-01-16 21:07:41,2.0,2.01,1.0,N,163,48,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,12.316666666666666
1,2024-01-04 13:18:46,2024-01-04 13:28:04,1.0,1.4,1.0,N,239,75,1,10.0,2.5,0.5,4.2,0.0,1.0,18.2,2.5,0.0,9.3
1,2024-01-06 14:28:58,2024-01-06 14:40:26,1.0,0.9,1.0,N,113,234,1,11.4,2.5,0.5,1.85,0.0,1.0,17.25,2.5,0.0,11.466666666666669
1,2024-01-07 02:46:09,2024-01-07 03:24:02,3.0,8.5,1.0,N,148,264,1,44.3,3.5,0.5,9.85,0.0,1.0,59.15,2.5,0.0,37.88333333333333
2,2024-01-08 07:33:18,2024-01-08 07:38:42,1.0,0.75,1.0,N,186,164,1,7.2,0.0,0.5,2.8,0.0,1.0,14.0,2.5,0.0,5.4
2,2024-01-06 13:50:38,2024-01-06 14:11:08,1.0,7.77,1.0,N,138,166,1,33.8,5.0,0.5,4.9,6.94,1.0,53.89,0.0,1.75,20.5
2,2024-01-19 09:11:06,2024-01-19 09:28:15,1.0,2.28,1.0,N,163,263,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,17.15
2,2024-01-03 21:58:03,2024-01-03 22:06:51,1.0,0.99,1.0,N,229,230,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,8.8
2,2024-01-11 07:44:45,2024-01-11 07:51:52,,1.58,,,238,143,0,13.82,0.0,0.5,2.0,0.0,1.0,19.82,,,7.116666666666666
2,2024-01-01 15:36:29,2024-01-01 15:54:04,1.0,3.45,1.0,N,61,91,2,19.8,0.0,0.5,0.0,0.0,1.0,21.3,0.0,0.0,17.583333333333332
2,2024-01-26 12:24:26,2024-01-26 12:43:34,1.0,1.97,1.0,N,262,161,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,19.133333333333333
1,2024-01-20 13:29:16,2024-01-20 13:34:26,3.0,0.7,1.0,N,236,262,1,6.5,2.5,0.5,1.58,0.0,1.0,12.08,2.5,0.0,5.166666666666667
2,2024-01-04 13:00:15,2024-01-04 13:05:20,1.0,0.77,1.0,N,170,234,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,5.083333333333333
2,2024-01-17 21:36:28,2024-01-17 21:49:26,1.0,2.2,1.0,N,75,163,1,14.2,1.0,0.5,2.0,0.0,1.0,21.2,2.5,0.0,12.966666666666669
2,2024-01-15 19:32:19,2024-01-15 19:42:50,1.0,2.43,1.0,N,162,79,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,10.516666666666667
2,2024-01-19 14:28:07,2024-01-19 14:41:46,1.0,1.84,1.0,N,237,75,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,13.65
1,2024-01-16 19:45:12,2024-01-16 19:49:29,1.0,0.9,1.0,N,24,151,2,6.5,2.5,0.5,0.0,0.0,1.0,10.5,0.0,0.0,4.283333333333333
1,2024-01-11 15:32:40,2024-01-11 15:36:55,1.0,0.6,1.0,N,237,140,1,6.5,2.5,0.5,2.6,0.0,1.0,13.1,2.5,0.0,4.250000000000001
2,2024-01-10 11:15:53,2024-01-10 11:45:06,1.0,6.48,1.0,N,161,88,1,34.5,0.0,0.5,7.7,0.0,1.0,46.2,2.5,0.0,29.216666666666665
2,2024-01-04 17:44:47,2024-01-04 18:00:28,4.0,1.48,1.0,N,234,161,2,14.9,2.5,0.5,0.0,0.0,1.0,21.4,2.5,0.0,15.683333333333335
2,2024-01-15 23:21:55,2024-01-15 23:34:10,1.0,2.1,1.0,N,144,90,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,12.25
2,2024-01-11 15:51:14,2024-01-11 16:05:19,5.0,1.6,1.0,N,142,237,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,14.083333333333334
1,2024-01-07 17:35:03,2024-01-07 17:44:00,1.0,1.9,1.0,N,237,238,1,11.4,2.5,0.5,2.77,0.0,1.0,18.17,2.5,0.0,8.95
2,2024-01-16 13:47:48,2024-01-16 14:04:53,1.0,2.83,1.0,N,170,43,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,17.083333333333332
2,2024-01-14 20:23:53,2024-01-14 20:45:52,2.0,4.88,1.0,N,236,249,1,24.7,1.0,0.5,4.46,0.0,1.0,34.16,2.5,0.0,21.98333333333333
2,2024-01-14 23:07:54,2024-01-14 23:14:48,2.0,1.72,1.0,N,249,68,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,6.9
2,2024-01-16 19:50:25,2024-01-16 19:57:37,1.0,1.03,1.0,N,141,162,1,8.6,2.5,0.5,3.77,0.0,1.0,18.87,2.5,0.0,7.2
1,2024-01-05 16:14:36,2024-01-05 16:43:53,1.0,9.0,1.0,N,239,153,2,38.7,5.0,0.5,0.0,3.18,1.0,48.38,2.5,0.0,29.28333333333333
2,2024-01-22 13:50:27,2024-01-22 13:56:53,1.0,0.85,1.0,N,140,236,1,7.9,0.0,0.5,1.19,0.0,1.0,13.09,2.5,0.0,6.433333333333334
2,2024-01-01 00:49:01,2024-01-01 01:16:01,2.0,2.99,1.0,N,186,145,1,25.4,1.0,0.5,7.0,6.94,1.0,44.34,2.5,0.0,27.0
2,2024-01-03 18:02:28,2024-01-03 18:20:26,3.0,2.62,1.0,N,164,79,2,17.7,2.5,0.5,0.0,0.0,1.0,24.2,2.5,0.0,17.966666666666665
2,2024-01-05 15:47:53,2024-01-05 15:59:01,2.0,1.4,1.0,N,249,186,1,11.4,0.0,0.5,1.75,0.0,1.0,17.15,2.5,0.0,11.133333333333333
2,2024-01-10 17:17:00,2024-01-10 17:29:44,1.0,1.67,1.0,N,50,141,2,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0,12.733333333333333
2,2024-01-24 11:08:29,2024-01-24 11:40:19,1.0,2.81,1.0,N,113,237,1,27.5,0.0,0.5,4.0,0.0,1.0,35.5,2.5,0.0,31.833333333333336
2,2024-01-30 05:46:08,2024-01-30 05:48:51,1.0,0.81,1.0,N,100,230,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,2.716666666666667
2,2024-01-25 16:55:57,2024-01-25 17:01:45,1.0,1.18,1.0,N,233,107,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0,5.8
2,2024-01-30 11:50:50,2024-01-30 11:56:27,1.0,0.45,1.0,N,161,163,1,6.5,0.0,0.5,3.15,0.0,1.0,13.65,2.5,0.0,5.616666666666666
2,2024-01-12 19:32:04,2024-01-12 19:35:26,1.0,0.51,1.0,N,87,88,1,5.1,2.5,0.5,1.74,0.0,1.0,13.34,2.5,0.0,3.3666666666666667
2,2024-01-24 18:26:49,2024-01-24 18:44:37,1.0,2.3,1.0,N,161,249,1,17.0,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0,17.8
2,2024-01-01 15:07:37,2024-01-01 15:20:16,1.0,2.81,1.0,N,88,158,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,12.65
2,2024-01-05 09:38:53,2024-01-05 10:03:06,1.0,4.26,1.0,N,107,43,2,24.0,0.0,0.5,0.0,0.0,1.0,28.0,2.5,0.0,24.216666666666665
2,2024-01-26 15:12:42,2024-01-26 15:21:07,1.0,1.01,1.0,N,249,144,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,8.416666666666668
2,2024-01-25 11:16:33,2024-01-25 11:20:54,1.0,0.39,1.0,N,161,161,1,5.8,0.0,0.5,1.0,0.0,1.0,10.8,2.5,0.0,4.35
1,2024-01-03 19:48:56,2024-01-03 19:53:38,1.0,0.8,1.0,N,239,238,1,7.2,5.0,0.5,2.7,0.0,1.0,16.4,2.5,0.0,4.7
2,2024-01-08 00:25:35,2024-01-08 00:43:41,2.0,13.82,1.0,N,132,210,1,52.0,1.0,0.5,3.0,0.0,1.0,59.25,0.0,1.75,18.1
1,2024-01-08 09:58:05,2024-01-08 10:20:01,,3.2,,,161,125,0,19.1,0.0,0.5,3.47,0.0,1.0,26.57,,,21.933333333333334
2,2024-01-04 11:06:36,2024-01-04 11:21:58,4.0,2.42,1.0,N,164,144,1,15.6,0.0,0.5,5.88,0.0,1.0,25.48,2.5,0.0,15.366666666666667
1,2024-01-31 14:57:41,2024-01-31 15:05:13,1.0,0.4,1.0,N,161,162,1,7.9,2.5,0.5,2.35,0.0,1.0,14.25,2.5,0.0,7.533333333333333
2,2024-01-31 02:28:05,2024-01-31 02:32:32,1.0,0.87,1.0,N,164,107,1,7.2,1.0,0.5,4.0,0.0,1.0,16.2,2.5,0.0,4.45
2,2024-01-19 10:05:40,2024-01-19 10:13:04,1.0,1.18,1.0,N,237,162,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,7.4
2,2024-01-19 18:48:57,2024-01-19 19:14:12,,3.9,,,143,224,0,28.32,0.0,0.5,0.0,0.0,1.0,32.32,,,25.25
2,2024-01-28 02:33:57,2024-01-28 02:54:54,1.0,4.69,1.0,N,237,113,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,20.95
2,2024-01-13 01:41:37,2024-01-13 01:54:25,2.0,3.51,1.0,N,79,141,1,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,12.8
2,2024-01-13 02:50:38,2024-01-13 02:54:02,,1.17,,,79,107,0,10.38,0.0,0.5,0.0,0.0,1.0,14.38,,,3.4
2,2024-01-08 23:07:29,2024-01-08 23:20:07,1.0,2.82,1.0,N,161,114,1,14.9,1.0,0.5,5.0,0.0,1.0,24.9,2.5,0.0,12.633333333333333
2,2024-01-24 09:03:01,2024-01-24 09:52:16,1.0,9.67,1.0,N,138,163,1,49.9,5.0,0.5,13.17,6.94,1.0,80.76,2.5,1.75,49.25
2,2024-01-26 17:50:25,2024-01-26 18:06:49,1.0,0.83,1.0,N,162,48,2,14.2,2.5,0.5,0.0,0.0,1.0,20.7,2.5,0.0,16.400000000000002
2,2024-01-10 10:41:45,2024-01-10 11:16:50,1.0,9.7,1.0,N,138,48,1,44.3,5.0,0.5,12.05,6.94,1.0,74.04,2.5,1.75,35.083333333333336
2,2024-01-03 19:26:01,2024-01-03 19:46:07,1.0,4.57,1.0,N,142,224,1,24.0,2.5,0.5,6.1,0.0,1.0,36.6,2.5,0.0,20.1
2,2024-01-16 13:52:38,2024-01-16 14:03:18,6.0,1.08,1.0,N,68,164,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,10.666666666666666
2,2024-01-28 15:24:05,2024-01-28 15:35:11,1.0,1.23,1.0,N,114,231,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,11.1
1,2024-01-16 20:36:36,2024-01-16 20:57:43,3.0,3.1,1.0,N,239,162,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0,21.116666666666667
2,2024-01-24 22:14:42,2024-01-24 22:19:44,1.0,1.12,1.0,N,79,137,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,5.033333333333333
2,2024-01-17 21:47:58,2024-01-17 21:55:57,1.0,2.16,1.0,Y,230,236,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,7.983333333333334
1,2024-01-12 13:50:09,2024-01-12 14:17:21,2.0,5.2,1.0,N,137,8,1,25.4,2.5,0.5,5.85,0.0,1.0,35.25,2.5,0.0,27.2
2,2024-01-23 17:18:27,2024-01-23 17:22:54,1.0,0.4,1.0,N,186,186,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0,4.45
2,2024-01-03 07:57:23,2024-01-03 08:11:48,1.0,2.66,1.0,N,140,107,1,17.7,0.0,0.5,8.0,0.0,1.0,29.7,2.5,0.0,14.416666666666666
2,2024-01-15 00:32:16,2024-01-15 00:35:42,1.0,0.73,1.0,N,48,163,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,3.433333333333333
1,2024-01-23 17:06:37,2024-01-23 17:18:08,1.0,1.9,1.0,N,236,74,1,11.4,5.0,0.5,3.6,0.0,1.0,21.5,2.5,0.0,11.516666666666667
2,2024-01-10 19:52:48,2024-01-10 19:59:03,1.0,1.58,1.0,N,107,229,1,9.3,2.5,0.5,0.79,0.0,1.0,16.59,2.5,0.0,6.25
1,2024-01-13 23:05:28,2024-01-13 23:24:12,1.0,7.2,1.0,N,132,95,1,28.9,2.75,0.5,5.0,0.0,1.0,38.15,0.0,1.75,18.73333333333333
2,2024-01-13 23:17:11,2024-01-13 23:36:31,1.0,4.0,1.0,N,236,68,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0,19.33333333333333
2,2024-01-30 19:04:31,2024-01-30 19:20:57,1.0,1.77,1.0,N,186,79,2,14.9,2.5,0.5,0.0,0.0,1.0,21.4,2.5,0.0,16.433333333333334
2,2024-01-22 10:56:35,2024-01-22 11:05:45,1.0,1.02,1.0,N,164,230,1,10.0,0.0,0.5,1.82,0.0,1.0,15.82,2.5,0.0,9.166666666666666
2,2024-01-27 19:32:45,2024-01-27 20:32:35,1.0,20.53,2.0,N,132,211,1,70.0,0.0,0.5,20.0,0.0,1.0,95.75,2.5,1.75,59.833333333333336
